NEATCD|7.0.4|
15|0|UNDIRC|788GS2030|XX||-1|-1|XX|4|0||0|788|1|1||2|0||2|0||2|0||0|0|1584628200|0|1|1|25000|9.99999999999000E+11|1.25100000000000E+03|0|0|0|0|0|0|0|900000000|1100000000|0|0|0|1122829274|0|0|15|2000||GOI7.88%2030|0|0|0|0||E|N|N|N||N|||1000000000|N
16|0|UNDCUR|CCILUSDINR|XX||-1|-1|XX|4|0||0|0|1|1||2|0||2|0||2|0||0|0|0|0|1|1|25000|9.99999999999000E+11|1.00000000000000E+03|0|0|0|0|0|0|0|576000000|704000000|0|0|0|1122835315|0|0|15|1000||CCIL-USDINR|0|0|0|0||E|N|N|N||N|||640000000|N
17|0|UNDIRC|768GS2023|XX||-1|-1|XX|4|0||0|768|1|1||2|0||2|0||2|0||0|0|1387117800|0|1|1|25000|9.99999999999000E+11|1.25100000000000E+03|0|0|0|0|0|0|0|900000000|1100000000|0|0|0|1132852599|0|0|15|2000||GOI7.68%2023|0|0|0|0||E|N|N|N||N|||1000000000|N
18|0|UNDIRC|759GS2029|XX||-1|-1|XX|4|0||0|759|1|1||2|0||2|0||2|0||0|0|1553178600|0|1|1|25000|9.99999999999000E+11|1.25100000000000E+03|0|0|0|0|0|0|0|900000000|1100000000|0|0|0|1132852572|0|0|15|2000||GOI7.59%2029|0|0|0|0||E|N|N|N||N|||1000000000|N
19|0|UNDIRC|R840GS2024|XX||-1|-1|XX|4|0||0|840|1|1||2|0||2|0||2|0||0|0|1406644200|0|1|1|25000|9.99999999999000E+11|1.25100000000000E+03|0|0|0|0|0|0|0|900000000|1100000000|0|0|0|1136739869|0|0|15|2000||R-GOI8.40%2024|0|0|0|0||E|N|N|N||N|||1000000000|N
20|0|UNDIRC|R827GS2020|XX||-1|-1|XX|4|0||0|827|1|1||2|0||2|0||2|0||0|0|1276180200|0|1|1|25000|9.99999999999000E+11|1.25100000000000E+03|0|0|0|0|0|0|0|900000000|1100000000|0|0|0|1136739864|0|0|15|2000||R-GOI8.27%2020|0|0|0|0||E|N|N|N||N|||1000000000|N
21|0|UNDIRC|R788GS2030|XX||-1|-1|XX|4|0||0|788|1|1||2|0||2|0||2|0||0|0|1584628200|0|1|1|25000|9.99999999999000E+11|1.25100000000000E+03|0|0|0|0|0|0|0|900000000|1100000000|0|0|0|1136739858|0|0|15|2000||R-GOI7.88%2030|0|0|0|0||E|N|N|N||N|||1000000000|N
22|0|UNDIRC|R772GS2025|XX||-1|-1|XX|4|0||0|772|1|1||2|0||2|0||2|0||0|0|1432650600|0|1|1|25000|9.99999999999000E+11|1.25100000000000E+03|0|0|0|0|0|0|0|900000000|1100000000|0|0|0|1136739853|0|0|15|2000||R-GOI7.72%2025|0|0|0|0||E|N|N|N||N|||1000000000|N
23|0|UNDIRT|91DTB|XX||-1|-1|XX|4|0||0|0|1|1||2|0||2|0||3|0||0|0|0|0|1|1|25000|9.99999999999000E+11|7.00100000000000E+03|0|0|0|0|0|0|0|900000000|1100025000|0|0|0|993921153|0|0|15|2000||91DAYTREASURYBILL|0|0|0|0||E|N|N|N||N|||1000000000|N
24|0|UNDIRC|R768GS2023|XX||-1|-1|XX|4|0||0|768|1|1||2|0||2|0||2|0||0|0|1387117800|0|1|1|25000|9.99999999999000E+11|1.25100000000000E+03|0|0|0|0|0|0|0|900000000|1100000000|0|0|0|1136739847|0|0|15|2000||R-GOI7.68%2023|0|0|0|0||E|N|N|N||N|||1000000000|N
25|0|UNDCUR|EURINR|XX||-1|-1|XX|4|0||0|0|1|1||2|0||2|0||3|0||0|0|0|0|1|1|25000|9.99999999999000E+11|1.00000000000000E+03|0|0|0|0|0|0|0|586800000|717225000|0|0|0|948476588|0|0|15|1000||EURINR|0|0|0|0||E|N|N|N||N|||652000000|N
26|0|UNDCUR|GBPINR|XX||-1|-1|XX|4|0||0|0|1|1||2|0||2|0||3|0||0|0|0|0|1|1|25000|9.99999999999000E+11|1.00000000000000E+03|0|0|0|0|0|0|0|673875000|823650000|0|0|0|948477011|0|0|15|1000||GBPINR|0|0|0|0||E|N|N|N||N|||748750000|N
27|0|UNDCUR|JPYINR|XX||-1|-1|XX|4|0||0|0|1|1||2|0||2|0||3|0||0|0|0|0|1|1|25000|9.99999999999000E+11|1.00000000000000E+03|0|0|0|0|0|0|0|453250000|553975000|0|0|0|948477182|0|0|15|1000||JPYINR|0|0|0|0||E|N|N|N||N|||503600000|N
28|0|UNDIRC|R759GS2029|XX||-1|-1|XX|4|0||0|759|1|1||2|0||2|0||2|0||0|0|1553178600|0|1|1|25000|9.99999999999000E+11|1.25100000000000E+03|0|0|0|0|0|0|0|900000000|1100000000|0|0|0|1136739832|0|0|15|2000||R-GOI7.59%2029|0|0|0|0||E|N|N|N||N|||1000000000|N
29|0|UNDIRC|759GS2026|XX||-1|-1|XX|4|0||0|759|1|1||2|0||2|0||2|0||0|0|1452556800|0|1|1|25000|9.99999999999000E+11|1.25100000000000E+03|0|0|0|0|0|0|0|900000000|1100000000|0|0|0|1136739886|0|0|15|2000||GOI7.59%2026|0|0|0|0||E|N|N|N||N|||1000000000|N
30|0|UNDIRC|R759GS2026|XX||-1|-1|XX|4|0||0|759|1|1||2|0||2|0||2|0||0|0|1452609000|0|1|1|25000|9.99999999999000E+11|1.25100000000000E+03|0|0|0|0|0|0|0|900000000|1100000000|0|0|0|1136740093|0|0|15|2000||R-GOI7.59%2026|0|0|0|0||E|N|N|N||N|||1000000000|N
31|0|UNDIRC|761GS2030|XX||-1|-1|XX|4|0||0|761|1|1||2|0||2|0||2|0||0|0|1588982400|0|1|1|25000|9.99999999999000E+11|1.25100000000000E+03|0|0|0|0|0|0|0|900000000|1100000000|0|0|0|1148749411|0|0|15|2000||GOI7.61%2030|0|0|0|0||E|N|N|N||N|||1000000000|N
32|0|UNDIRC|R761GS2030|XX||-1|-1|XX|4|0||0|761|1|1||2|0||2|0||2|0||0|0|1588982400|0|1|1|25000|9.99999999999000E+11|1.25100000000000E+03|0|0|0|0|0|0|0|900000000|1100000000|0|0|0|1148835936|0|0|15|2000||R-GOI7.61%2030|0|0|0|0||E|N|N|N||N|||1000000000|N
33|0|UNDIRC|697GS2026|XX||-1|-1|XX|4|0||0|697|1|1||2|0||2|0||2|0||0|0|1473120000|0|1|1|25000|9.99999999999000E+11|1.25100000000000E+03|0|0|0|0|0|0|0|900000000|1100000000|0|0|0|1157303682|0|0|15|2000||GOI6.97%2026|0|0|0|0||E|N|N|N||N|||1000000000|N
34|0|UNDIRC|R697GS2026|XX||-1|-1|XX|4|0||0|697|1|1||2|0||2|0||2|0||0|0|1473120000|0|1|1|25000|9.99999999999000E+11|1.25100000000000E+03|0|0|0|0|0|0|0|900000000|1100000000|0|0|0|1157303920|0|0|15|2000||R-GOI6.97%2026|0|0|0|0||E|N|N|N||N|||1000000000|N
35|0|UNDIRC|684GS2022|XX||-1|-1|XX|4|0||0|684|1|1||2|0||2|0||2|0||0|0|1355875200|0|1|1|25000|9.99999999999000E+11|1.25100000000000E+03|0|0|0|0|0|0|0|900000000|1100000000|0|0|0|1167411934|0|0|15|2000||GOI6.84%2022|0|0|0|0||E|N|N|N||N|||1000000000|N
36|0|UNDIRC|R684GS2022|XX||-1|-1|XX|4|0||0|684|1|1||2|0||2|0||2|0||0|0|1355875200|0|1|1|25000|9.99999999999000E+11|1.25100000000000E+03|0|0|0|0|0|0|0|900000000|1100000000|0|0|0|1167412222|0|0|15|2000||R-GOI6.84%2022|0|0|0|0||E|N|N|N||N|||1000000000|N
37|0|UNDIRC|679GS2029|XX||-1|-1|XX|4|0||0|679|1|1||2|0||2|0||2|0||0|0|1577404800|0|1|1|25000|9.99999999999000E+11|1.25100000000000E+03|0|0|0|0|0|0|0|900000000|1100000000|0|0|0|1168190434|0|0|15|2000||GOI6.79%2029|0|0|0|0||E|N|N|N||N|||1000000000|N
39|0|UNDIRC|R679GS2029|XX||-1|-1|XX|4|0||0|679|1|1||2|0||2|0||2|0||0|0|1577404800|0|1|1|25000|9.99999999999000E+11|1.25100000000000E+03|0|0|0|0|0|0|0|900000000|1100000000|0|0|0|1168191258|0|0|15|2000||R-GOI6.79%2029|0|0|0|0||E|N|N|N||N|||1000000000|N
1001|37|FUTIRC|679GS2029|XX||1185633000|-1|XX|4|0||0|0|1|1||2|0||2|0||3|0||1177804800|1185580800|1185633000|0|1|1|25000|9.99999999999000E+11|1.25100000000000E+03|0|1177804800|0|0|0|0|0|944450000|1002875000|0|0|0|1180201153|0|0|15|2000||679GS202917JULFUT|0|0|0|0||E|N|N|N||N|679GS2029||973650000|N
1002|35|FUTIRC|684GS2022|XX||1185633000|-1|XX|4|0||0|0|1|1||2|0||2|0||3|0||1177804800|1185580800|1185633000|0|1|1|25000|9.99999999999000E+11|1.25100000000000E+03|0|1177804800|0|0|0|0|0|965925000|1025650000|0|0|0|1180201153|0|0|15|2000||684GS202217JULFUT|0|0|0|0||E|N|N|N||N|684GS2022||995775000|N
1003|33|FUTIRC|697GS2026|XX||1185633000|-1|XX|4|0||0|0|1|1||2|0||2|0||3|0||1177804800|1185580800|1185633000|0|1|1|25000|9.99999999999000E+11|1.25100000000000E+03|0|1177804800|0|0|0|0|0|969900000|1029875000|0|0|0|1180201153|0|0|15|2000||697GS202617JULFUT|0|0|0|0||E|N|N|N||N|697GS2026||999875000|N
1004|1|OPTCUR|USDINR|XX||1183127400|647500000|CE|4|0||0|0|1|1||2|0||2|0||3|0||1170374400|1183248000|1183100400|0|1|1|25000|9.99999999999000E+11|1.00010000000000E+04|0|1170374400|0|0|0|0|0|2050000|7050000|0|0|0|1180206455|1183075200|1183127400|15|1000||USDINR17JUN64.75CE|0|0|0|0||E|N|N|N||N|USDINR||4550000|N
1005|1|OPTCUR|USDINR|XX||1183127400|647500000|PE|4|0||0|0|1|1||2|0||2|0||3|0||1170374400|1183248000|1183100400|0|1|1|25000|9.99999999999000E+11|1.00010000000000E+04|0|1170374400|0|0|0|0|0|1275000|5325000|0|0|0|1180206455|1183075200|1183127400|15|1000||USDINR17JUN64.75PE|0|0|0|0||E|N|N|N||N|USDINR||3300000|N
1006|29|FUTIRC|759GS2026|XX||1185633000|-1|XX|4|0||0|0|1|1||2|0||2|0||3|0||1177804800|1185580800|1185633000|0|1|1|25000|9.99999999999000E+11|1.25100000000000E+03|0|1177804800|0|0|0|0|0|1003150000|1065175000|0|0|0|1180201153|0|0|15|2000||759GS202617JULFUT|0|0|0|0||E|N|N|N||N|759GS2026||1034150000|N
1007|18|FUTIRC|759GS2029|XX||1185633000|-1|XX|4|0||0|0|1|1||2|0||2|0||3|0||1177804800|1185580800|1185633000|0|1|1|25000|9.99999999999000E+11|1.25100000000000E+03|0|1177804800|0|0|0|0|0|988150000|1049275000|0|0|0|1180201153|0|0|15|2000||759GS202917JULFUT|0|0|0|0||E|N|N|N||N|759GS2029||1018700000|N
1008|37|FUTIRC|679GS2029|XX||1206801000|-1|XX|4|0||0|0|1|1||2|0||2|0||3|0||1175385600|1206748800|1206801000|0|1|1|25000|9.99999999999000E+11|1.25100000000000E+03|0|1175385600|0|0|0|0|0|941000000|999225000|0|0|0|1180201153|0|0|15|2000||679GS202918MARFUT|0|0|0|0||E|N|N|N||N|679GS2029||970100000|N
1009|31|FUTIRC|761GS2030|XX||1185633000|-1|XX|4|0||0|0|1|1||2|0||2|0||3|0||1177804800|1185580800|1185633000|0|1|1|25000|9.99999999999000E+11|1.25100000000000E+03|0|1177804800|0|0|0|0|0|997125000|1058800000|0|0|0|1180201153|0|0|15|2000||761GS203017JULFUT|0|0|0|0||E|N|N|N||N|761GS2030||1027950000|N
1010|37|FUTIRC|679GS2029|XX||1183213800|-1|XX|4|0||0|0|1|1||2|0||2|0||3|0||1168473600|1183161600|1183213800|0|1|1|25000|9.99999999999000E+11|1.25100000000000E+03|0|1168473600|0|0|0|0|0|987050000|1048125000|0|0|0|1180201153|0|0|15|2000||679GS202917JUNFUT|0|0|0|0||E|N|N|N||N|679GS2029||1017575000|N
1011|1|OPTCUR|USDINR|XX||1180535400|635000000|CE|4|0||0|0|1|1||2|0||2|0||3|0||1173916800|1180656000|1180508400|0|1|1|25000|9.99999999999000E+11|1.00010000000000E+04|0|1173916800|0|0|0|0|0|6175000|15175000|0|0|0|1180206454|1180483200|1180535400|15|1000||USDINR17MAY63.5CE|0|0|0|0||E|N|N|N||N|USDINR||10675000|N
1012|17|FUTIRC|768GS2023|XX||1185633000|-1|XX|4|0||0|0|1|1||2|0||2|0||3|0||1177804800|1185580800|1185633000|0|1|1|25000|9.99999999999000E+11|1.25100000000000E+03|0|1177804800|0|0|0|0|0|999175000|1061000000|0|0|0|1180201153|0|0|15|2000||768GS202317JULFUT|0|0|0|0||E|N|N|N||N|768GS2023||1030075000|N
1013|15|FUTIRC|788GS2030|XX||1185633000|-1|XX|4|0||0|0|1|1||2|0||2|0||3|0||1177804800|1185580800|1185633000|0|1|1|25000|9.99999999999000E+11|1.25100000000000E+03|0|1177804800|0|0|0|0|0|1008850000|1071275000|0|0|0|1180201153|0|0|15|2000||788GS203017JULFUT|0|0|0|0||E|N|N|N||N|788GS2030||1040050000|N
1014|1|OPTCUR|USDINR|XX||1180535400|617500000|CE|4|0||0|0|1|1||2|0||2|0||3|0||1175644800|1180656000|1180508400|0|1|1|25000|9.99999999999000E+11|1.00010000000000E+04|0|1175644800|0|0|0|0|0|24575000|33625000|0|0|0|1180206454|1180483200|1180535400|15|1000||USDINR17MAY61.75CE|0|0|0|0||E|N|N|N||N|USDINR||29100000|N
1015|1|OPTCUR|USDINR|XX||1183127400|645000000|CE|4|0||0|0|1|1||2|0||2|0||3|0||1170460800|1183248000|1183100400|0|1|1|25000|9.99999999999000E+11|1.00010000000000E+04|0|1170460800|0|0|0|0|0|3125000|8825000|0|0|0|1180206455|1183075200|1183127400|15|1000||USDINR17JUN64.5CE|0|0|0|0||E|N|N|N||N|USDINR||5975000|N
1016|1|OPTCUR|USDINR|XX||1183127400|645000000|PE|4|0||0|0|1|1||2|0||2|0||3|0||1170460800|1183248000|1183100400|0|1|1|25000|9.99999999999000E+11|1.00010000000000E+04|0|1170460800|0|0|0|0|0|475000|3875000|0|0|0|1180206455|1183075200|1183127400|15|1000||USDINR17JUN64.5PE|0|0|0|0||E|N|N|N||N|USDINR||2175000|N
1017|1|OPTCUR|USDINR|XX||1185633000|675000000|CE|4|0||0|0|1|1||2|0||2|0||3|0||1178668800|1185926400|1185606000|0|1|1|25000|9.99999999999000E+11|1.00010000000000E+04|0|1178668800|0|0|0|0|0|425000|1375000|0|0|0|1180206456|1185580800|1185633000|15|1000||USDINR17JUL67.5CE|0|0|0|0||E|N|N|N||N|USDINR||900000|N
1018|1|OPTCUR|USDINR|XX||1185633000|675000000|PE|4|0||0|0|1|1||2|0||2|0||3|0||1178668800|1185926400|1185606000|0|1|1|25000|9.99999999999000E+11|1.00010000000000E+04|0|1178668800|0|0|0|0|0|20000000|28100000|0|0|0|1180206456|1185580800|1185633000|15|1000||USDINR17JUL67.5PE|0|0|0|0||E|N|N|N||N|USDINR||24050000|N
1019|35|FUTIRC|684GS2022|XX||1206801000|-1|XX|4|0||0|0|1|1||2|0||2|0||3|0||1175385600|1206748800|1206801000|0|1|1|25000|9.99999999999000E+11|1.25100000000000E+03|0|1175385600|0|0|0|0|0|963075000|1022650000|0|0|0|1180201153|0|0|15|2000||684GS202218MARFUT|0|0|0|0||E|N|N|N||N|684GS2022||992850000|N
1020|25|FUTCUR|EURINR|XX||1196346600|-1|XX|4|0||0|0|1|1||2|0||2|0||3|0||1164758400|1196467200|1196319600|0|1|1|25000|9.99999999999000E+11|1.00010000000000E+04|0|1164758400|0|0|0|0|0|711525000|786400000|0|0|0|1180201456|0|0|15|1000||EURINR17NOVFUT|0|0|0|0||E|N|N|N||N|||748950000|N
1021|1|OPTCUR|USDINR|XX||1183127400|642500000|CE|4|0||0|0|1|1||2|0||2|0||3|0||1170806400|1183248000|1183100400|0|1|1|25000|9.99999999999000E+11|1.00010000000000E+04|0|1170806400|0|0|0|0|0|4525000|10825000|0|0|0|1180206455|1183075200|1183127400|15|1000||USDINR17JUN64.25CE|0|0|0|0||E|N|N|N||N|USDINR||7675000|N
1022|1|OPTCUR|USDINR|XX||1183127400|642500000|PE|4|0||0|0|1|1||2|0||2|0||3|0||1170806400|1183248000|1183100400|0|1|1|25000|9.99999999999000E+11|1.00010000000000E+04|0|1170806400|0|0|0|0|0|25000|2675000|0|0|0|1180206455|1183075200|1183127400|15|1000||USDINR17JUN64.25PE|0|0|0|0||E|N|N|N||N|USDINR||1300000|N
1023|1|OPTCUR|USDINR|XX||1180535400|617500000|PE|4|0||0|0|1|1||2|0||2|0||3|0||1175644800|1180656000|1180508400|0|1|1|25000|9.99999999999000E+11|1.00010000000000E+04|0|1175644800|0|0|0|0|0|25000|75000|0|0|0|1180206454|1180483200|1180535400|15|1000||USDINR17MAY61.75PE|0|0|0|0||E|N|N|N||N|USDINR||25000|N
1024|1|OPTCUR|USDINR|XX||1183127400|617500000|CE|4|0||0|0|1|1||2|0||2|0||3|0||1175644800|1183248000|1183100400|0|1|1|25000|9.99999999999000E+11|1.00010000000000E+04|0|1175644800|0|0|0|0|0|27075000|36025000|0|0|0|1180206455|1183075200|1183127400|15|1000||USDINR17JUN61.75CE|0|0|0|0||E|N|N|N||N|USDINR||31550000|N
1025|1|OPTCUR|USDINR|XX||1183127400|617500000|PE|4|0||0|0|1|1||2|0||2|0||3|0||1175644800|1183248000|1183100400|0|1|1|25000|9.99999999999000E+11|1.00010000000000E+04|0|1175644800|0|0|0|0|0|25000|100000|0|0|0|1180206455|1183075200|1183127400|15|1000||USDINR17JUN61.75PE|0|0|0|0||E|N|N|N||N|USDINR||50000|N
1026|35|FUTIRC|684GS2022|XX||1183213800|-1|XX|4|0||0|0|1|1||2|0||2|0||3|0||1167523200|1183161600|1183213800|0|1|1|25000|9.99999999999000E+11|1.25100000000000E+03|0|1167523200|0|0|0|0|0|980100000|1040725000|0|0|0|1180201153|0|0|15|2000||684GS202217JUNFUT|0|0|0|0||E|N|N|N||N|684GS2022||1010400000|N
1027|29|FUTIRC|759GS2026|XX||1183213800|-1|XX|4|0||0|0|1|1||2|0||2|0||3|0||1151798400|1183161600|1183213800|0|1|1|25000|9.99999999999000E+11|1.25100000000000E+03|0|1151798400|0|0|0|0|0|1010225000|1072700000|0|0|0|1180201153|0|0|15|2000||759GS202617JUNFUT|0|0|0|0||E|N|N|N||N|759GS2026||1041450000|N
1028|33|FUTIRC|697GS2026|XX||1191076200|-1|XX|4|0||0|0|1|1||2|0||2|0||3|0||1159660800|1191024000|1191076200|0|1|1|25000|9.99999999999000E+11|1.25100000000000E+03|0|1159660800|0|0|0|0|0|972275000|1032400000|0|0|0|1180201153|0|0|15|2000||697GS202617SEPFUT|0|0|0|0||E|N|N|N||N|697GS2026||1002325000|N
1029|26|FUTCUR|GBPINR|XX||1196346600|-1|XX|4|0||0|0|1|1||2|0||2|0||3|0||1164758400|1196467200|1196319600|0|1|1|25000|9.99999999999000E+11|1.00010000000000E+04|0|1164758400|0|0|0|0|0|819075000|905300000|0|0|0|1180201457|0|0|15|1000||GBPINR17NOVFUT|0|0|0|0||E|N|N|N||N|||862175000|N
1030|18|FUTIRC|759GS2029|XX||1183213800|-1|XX|4|0||0|0|1|1||2|0||2|0||3|0||1151798400|1183161600|1183213800|0|1|1|25000|9.99999999999000E+11|1.25100000000000E+03|0|1151798400|0|0|0|0|0|957750000|1016975000|0|0|0|1180201153|0|0|15|2000||759GS202917JUNFUT|0|0|0|0||E|N|N|N||N|759GS2029||987350000|N
1031|1|OPTCUR|USDINR|XX||1190989800|617500000|CE|4|0||0|0|1|1||2|0||2|0||3|0||1175644800|1191110400|1190962800|0|1|1|25000|9.99999999999000E+11|1.00010000000000E+04|0|1175644800|0|0|0|0|0|35025000|43575000|0|0|0|1180206456|1190937600|1190989800|15|1000||USDINR17SEP61.75CE|0|0|0|0||E|N|N|N||N|USDINR||39300000|N
1032|31|FUTIRC|761GS2030|XX||1183213800|-1|XX|4|0||0|0|1|1||2|0||2|0||3|0||1151798400|1183161600|1183213800|0|1|1|25000|9.99999999999000E+11|1.25100000000000E+03|0|1151798400|0|0|0|0|0|1013475000|1076150000|0|0|0|1180201153|0|0|15|2000||761GS203017JUNFUT|0|0|0|0||E|N|N|N||N|761GS2030||1044800000|N
1033|27|FUTCUR|JPYINR|XX||1196346600|-1|XX|4|0||0|0|1|1||2|0||2|0||3|0||1164758400|1196467200|1196319600|0|1|1|25000|9.99999999999000E+11|1.00010000000000E+04|0|1164758400|0|0|0|0|0|566575000|626200000|0|0|0|1180201457|0|0|15|1000||JPYINR17NOVFUT|0|0|0|0||E|N|N|N||N|||596375000|N
1034|1|FUTCUR|USDINR|XX||1196346600|-1|XX|4|0||0|0|1|1||2|0||2|0||3|0||1164758400|1196467200|1196319600|0|1|1|25000|9.99999999999000E+11|1.00010000000000E+04|0|1164758400|0|0|0|0|0|628350000|694475000|0|0|0|1180201153|0|0|15|1000||USDINR17NOVFUT|0|0|0|0||E|N|N|N||N|||661400000|N
1035|1|OPTCUR|USDINR|XX||1180535400|635000000|PE|4|0||0|0|1|1||2|0||2|0||3|0||1173916800|1180656000|1180508400|0|1|1|25000|9.99999999999000E+11|1.00010000000000E+04|0|1173916800|0|0|0|0|0|25000|75000|0|0|0|1180206454|1180483200|1180535400|15|1000||USDINR17MAY63.5PE|0|0|0|0||E|N|N|N||N|USDINR||25000|N
1036|37|FUTIRC|679GS2029|XX||1191076200|-1|XX|4|0||0|0|1|1||2|0||2|0||3|0||1168473600|1191024000|1191076200|0|1|1|25000|9.99999999999000E+11|1.25100000000000E+03|0|1168473600|0|0|0|0|0|985525000|1046500000|0|0|0|1180201153|0|0|15|2000||679GS202917SEPFUT|0|0|0|0||E|N|N|N||N|679GS2029||1016000000|N
1037|1|OPTCUR|USDINR|XX||1190989800|617500000|PE|4|0||0|0|1|1||2|0||2|0||3|0||1175644800|1191110400|1190962800|0|1|1|25000|9.99999999999000E+11|1.00010000000000E+04|0|1175644800|0|0|0|0|0|350000|850000|0|0|0|1180206456|1190937600|1190989800|15|1000||USDINR17SEP61.75PE|0|0|0|0||E|N|N|N||N|USDINR||600000|N
1038|29|FUTIRC|759GS2026|XX||1191076200|-1|XX|4|0||0|0|1|1||2|0||2|0||3|0||1159660800|1191024000|1191076200|0|1|1|25000|9.99999999999000E+11|1.25100000000000E+03|0|1159660800|0|0|0|0|0|998150000|1059875000|0|0|0|1180201153|0|0|15|2000||759GS202617SEPFUT|0|0|0|0||E|N|N|N||N|759GS2026||1029000000|N
1039|18|FUTIRC|759GS2029|XX||1191076200|-1|XX|4|0||0|0|1|1||2|0||2|0||3|0||1159660800|1191024000|1191076200|0|1|1|25000|9.99999999999000E+11|1.25100000000000E+03|0|1159660800|0|0|0|0|0|1003575000|1065650000|0|0|0|1180201153|0|0|15|2000||759GS202917SEPFUT|0|0|0|0||E|N|N|N||N|759GS2029||1034600000|N
1040|31|FUTIRC|761GS2030|XX||1191076200|-1|XX|4|0||0|0|1|1||2|0||2|0||3|0||1159660800|1191024000|1191076200|0|1|1|25000|9.99999999999000E+11|1.25100000000000E+03|0|1159660800|0|0|0|0|0|1011950000|1074525000|0|0|0|1180201153|0|0|15|2000||761GS203017SEPFUT|0|0|0|0||E|N|N|N||N|761GS2030||1043225000|N
